"","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.response_0","Answer.responseValue_0","Answer.responseSide_0","Answer.langCondition_0","Answer.objCondition_0","Answer.word_0","Answer.criticalSimple_0","Answer.criticalComplicated_0","Answer.response_1","Answer.responseValue_1","Answer.responseSide_1","Answer.langCondition_1","Answer.objCondition_1","Answer.word_1","Answer.criticalSimple_1","Answer.criticalComplicated_1","Answer.response_2","Answer.responseValue_2","Answer.responseSide_2","Answer.langCondition_2","Answer.objCondition_2","Answer.word_2","Answer.criticalSimple_2","Answer.criticalComplicated_2","Answer.response_3","Answer.responseValue_3","Answer.responseSide_3","Answer.langCondition_3","Answer.objCondition_3","Answer.word_3","Answer.criticalSimple_3","Answer.criticalComplicated_3","Answer.response_4","Answer.responseValue_4","Answer.responseSide_4","Answer.langCondition_4","Answer.objCondition_4","Answer.word_4","Answer.criticalSimple_4","Answer.criticalComplicated_4","Answer.response_5","Answer.responseValue_5","Answer.responseSide_5","Answer.langCondition_5","Answer.objCondition_5","Answer.word_5","Answer.criticalSimple_5","Answer.criticalComplicated_5","Answer.about","Answer.comment","workerids"
"11","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","317HQ483I7SUYBJAYXYGH74XOXRINT","Submitted","Fri Sep 26 16:26:24 PDT 2014","Thu Sep 11 16:25:25 PDT 2014","Thu Sep 11 16:26:24 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""right""","""three""","""1-5""","""bagodop""","""1-7""","""5-3""","""5-8""","""complex""","""left""","""five""","""1-5""","""gumodudapim""","""1-4""","""5-8""","""1-2""","""simple""","""right""","""one""","""1-5""","""gan""","""1-2""","""5-4""","""5-5""","""complex""","""right""","""five""","""1-5""","""gitupubikug""","""1-3""","""5-5""","""1-1""","""simple""","""left""","""three""","""1-5""","""paninop""","""1-1""","""5-7""","""1-6""","""simple""","""right""","""one""","""1-5""","""nur""","""1-6""","""5-1""","""Understanding made up words""","""No""","11"
"12","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","354P56DE9K3UP4UJN2B5PCOUXGNS7J","Submitted","Fri Sep 26 16:26:50 PDT 2014","Thu Sep 11 16:25:11 PDT 2014","Thu Sep 11 16:26:50 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""left""","""one""","""1-5""","""nur""","""1-6""","""5-1""","""5-7""","""complex""","""right""","""five""","""1-5""","""dadugamopim""","""1-1""","""5-7""","""5-5""","""complex""","""left""","""one""","""1-5""","""nad""","""1-4""","""5-5""","""5-6""","""complex""","""left""","""five""","""1-5""","""midopunikug""","""1-8""","""5-6""","""1-7""","""simple""","""left""","""three""","""1-5""","""tunomup""","""1-7""","""5-2""","""5-3""","""complex""","""right""","""three""","""1-5""","""bukitib""","""1-5""","""5-3""","""What people think words mean in contrast to the size of the word and how detailed or not detailed an object was.""","""""","12"
"13","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3PXX5PX6LXYDRKBFJJ1U9EGKU08BAT","Submitted","Fri Sep 26 16:28:42 PDT 2014","Thu Sep 11 16:26:38 PDT 2014","Thu Sep 11 16:28:42 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""left""","""five""","""1-5""","""pidotuginur""","""1-3""","""5-1""","""5-3""","""complex""","""right""","""three""","""1-5""","""nogadut""","""1-6""","""5-3""","""5-5""","""complex""","""right""","""one""","""1-5""","""bax""","""1-4""","""5-5""","""5-4""","""complex""","""left""","""three""","""1-5""","""dapunad""","""1-8""","""5-4""","""5-2""","""complex""","""right""","""five""","""1-5""","""kugumitibip""","""1-1""","""5-2""","""5-8""","""complex""","""right""","""one""","""1-5""","""bup""","""1-7""","""5-8""","""They were made up words and you were testing whether people knew a name for either of the objects.""","""""","13"
"14","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3K5TEWLKGVB76GSJ0OK7ROYAA0TIVA","Submitted","Fri Sep 26 16:28:48 PDT 2014","Thu Sep 11 16:27:56 PDT 2014","Thu Sep 11 16:28:48 PDT 2014",NA,NA,NA,NA,NA,"""5-8""","""complex""","""right""","""one""","""1-5""","""gir""","""1-1""","""5-8""","""5-1""","""complex""","""right""","""three""","""1-5""","""gagudut""","""1-7""","""5-1""","""5-5""","""complex""","""right""","""five""","""1-5""","""bibunumitob""","""1-4""","""5-5""","""5-4""","""complex""","""right""","""three""","""1-5""","""notikig""","""1-3""","""5-4""","""1-6""","""simple""","""left""","""one""","""1-5""","""mog""","""1-6""","""5-2""","""5-3""","""complex""","""right""","""five""","""1-5""","""pibanitupum""","""1-2""","""5-3""","""How sounds relate to images""","""none""","14"
"15","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3MRNMEIQW56N2003U6HQDIKVRXJDLK","Submitted","Fri Sep 26 16:30:19 PDT 2014","Thu Sep 11 16:29:47 PDT 2014","Thu Sep 11 16:30:19 PDT 2014",NA,NA,NA,NA,NA,"""5-8""","""complex""","""right""","""three""","""1-5""","""munodut""","""1-2""","""5-8""","""5-5""","""complex""","""right""","""three""","""1-5""","""mobakug""","""1-3""","""5-5""","""5-6""","""complex""","""left""","""five""","""1-5""","""dadobunabip""","""1-5""","""5-6""","""5-7""","""complex""","""right""","""five""","""1-5""","""tipagimigog""","""1-1""","""5-7""","""1-8""","""simple""","""right""","""one""","""1-5""","""pum""","""1-8""","""5-4""","""1-4""","""simple""","""left""","""one""","""1-5""","""tud""","""1-4""","""5-3""","""identify what the word is referring to""","""""","15"
"16","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3JCG6DTRV3QSI6KLRXV6U3QOKIVQQR","Submitted","Fri Sep 26 16:30:47 PDT 2014","Thu Sep 11 16:28:27 PDT 2014","Thu Sep 11 16:30:47 PDT 2014",NA,NA,NA,NA,NA,"""5-8""","""complex""","""left""","""one""","""1-5""","""gog""","""1-6""","""5-8""","""5-4""","""complex""","""left""","""five""","""1-5""","""bibakukitud""","""1-1""","""5-4""","""5-3""","""complex""","""right""","""five""","""1-5""","""dugapumumog""","""1-2""","""5-3""","""5-5""","""complex""","""right""","""three""","""1-5""","""nigipag""","""1-8""","""5-5""","""5-7""","""complex""","""left""","""one""","""1-5""","""mig""","""1-4""","""5-7""","""5-2""","""complex""","""right""","""three""","""1-5""","""bugunad""","""1-5""","""5-2""","""To study how people assess meanings behind names of objects when we have no idea what they are. What we think an object to visually look like when all we have to go off of is its name.""","""""","16"
"17","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3HRMW88U16QD9YHUI6UAYOF1XD00MG","Submitted","Fri Sep 26 16:31:38 PDT 2014","Thu Sep 11 16:30:38 PDT 2014","Thu Sep 11 16:31:38 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""left""","""three""","""1-5""","""mubagup""","""1-2""","""5-3""","""1-3""","""simple""","""left""","""one""","""1-5""","""nur""","""1-3""","""5-2""","""1-8""","""simple""","""right""","""one""","""1-5""","""dax""","""1-8""","""5-7""","""5-4""","""complex""","""right""","""three""","""1-5""","""gikipum""","""1-6""","""5-4""","""5-5""","""complex""","""right""","""five""","""1-5""","""tidutomigan""","""1-7""","""5-5""","""5-1""","""complex""","""left""","""five""","""1-5""","""dopapibunad""","""1-4""","""5-1""","""Long or short names for complex or simple objects""","""Love the words :)""","17"
"18","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3VD82FOHKQOL3TXM7227LT6712COCC","Submitted","Fri Sep 26 16:32:15 PDT 2014","Thu Sep 11 16:29:22 PDT 2014","Thu Sep 11 16:32:15 PDT 2014",NA,NA,NA,NA,NA,"""5-5""","""complex""","""right""","""three""","""1-5""","""binadop""","""1-4""","""5-5""","""5-4""","""complex""","""left""","""five""","""1-5""","""gitimopadut""","""1-1""","""5-4""","""1-7""","""simple""","""left""","""one""","""1-5""","""bup""","""1-7""","""5-1""","""5-2""","""complex""","""left""","""five""","""1-5""","""kukibanudax""","""1-6""","""5-2""","""1-3""","""simple""","""right""","""three""","""1-5""","""gomugup""","""1-3""","""5-6""","""1-2""","""simple""","""left""","""one""","""1-5""","""nid""","""1-2""","""5-8""","""Try to guess which shape a word is referring to""","""No additional comment""","18"
"19","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","35GCEFQ6I5O9PXFAGI2N8O9HFT2Z3R","Submitted","Fri Sep 26 16:33:58 PDT 2014","Thu Sep 11 16:32:35 PDT 2014","Thu Sep 11 16:33:58 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""right""","""one""","""1-5""","""gog""","""1-2""","""5-6""","""5-5""","""complex""","""right""","""five""","""1-5""","""danonubatib""","""1-4""","""5-5""","""5-8""","""complex""","""left""","""one""","""1-5""","""gir""","""1-3""","""5-8""","""5-4""","""complex""","""left""","""five""","""1-5""","""kumigatugup""","""1-7""","""5-4""","""5-1""","""complex""","""right""","""three""","""1-5""","""nakibup""","""1-6""","""5-1""","""5-7""","""complex""","""left""","""three""","""1-5""","""dupibip""","""1-5""","""5-7""","""Figuring out the meaning of a word""","""""","19"
"20","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","37Q970SNZE8GEIFHYMUWO2XHUUP1SX","Submitted","Fri Sep 26 16:35:59 PDT 2014","Thu Sep 11 16:35:09 PDT 2014","Thu Sep 11 16:35:59 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""left""","""three""","""1-5""","""pitunur""","""1-6""","""5-7""","""5-3""","""complex""","""right""","""three""","""1-5""","""gadamog""","""1-4""","""5-3""","""5-5""","""complex""","""right""","""one""","""1-5""","""nad""","""1-3""","""5-5""","""5-2""","""complex""","""left""","""one""","""1-5""","""gup""","""1-1""","""5-2""","""5-4""","""complex""","""right""","""five""","""1-5""","""gokitibudut""","""1-5""","""5-4""","""5-6""","""complex""","""right""","""five""","""1-5""","""mipabipubax""","""1-7""","""5-6""","""putting objects with words""","""no""","20"
"21","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3A0EX8ZRN8OEN29IZPFAC0YRXRBBY3","Submitted","Fri Sep 26 16:36:14 PDT 2014","Thu Sep 11 16:35:20 PDT 2014","Thu Sep 11 16:36:14 PDT 2014",NA,NA,NA,NA,NA,"""5-2""","""complex""","""right""","""three""","""1-5""","""gagitud""","""1-4""","""5-2""","""1-2""","""simple""","""right""","""three""","""1-5""","""gopadax""","""1-2""","""5-5""","""1-6""","""simple""","""left""","""one""","""1-5""","""nop""","""1-6""","""5-3""","""5-7""","""complex""","""left""","""five""","""1-5""","""pikudominur""","""1-8""","""5-7""","""5-8""","""complex""","""left""","""five""","""1-5""","""dunimogubip""","""1-5""","""5-8""","""5-4""","""complex""","""right""","""one""","""1-5""","""tob""","""1-7""","""5-4""","""word association""","""""","21"
"22","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3IRIK4HM3AKVENRI76GD4TKGG2I6C5","Submitted","Fri Sep 26 16:37:04 PDT 2014","Thu Sep 11 16:35:48 PDT 2014","Thu Sep 11 16:37:04 PDT 2014",NA,NA,NA,NA,NA,"""1-7""","""simple""","""right""","""three""","""1-5""","""bigunad""","""1-7""","""5-4""","""5-2""","""complex""","""right""","""five""","""1-5""","""gituninokug""","""1-6""","""5-2""","""5-1""","""complex""","""right""","""one""","""1-5""","""gog""","""1-2""","""5-1""","""5-3""","""complex""","""left""","""three""","""1-5""","""pimibax""","""1-8""","""5-3""","""1-3""","""simple""","""left""","""one""","""1-5""","""dop""","""1-3""","""5-6""","""5-5""","""complex""","""right""","""five""","""1-5""","""kimogabudax""","""1-1""","""5-5""","""picture and unfamiliar word association""","""""","22"
"23","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","39GHHAVOMFR47ETAYA4KUZDXAVM4JX","Submitted","Fri Sep 26 16:37:31 PDT 2014","Thu Sep 11 16:36:56 PDT 2014","Thu Sep 11 16:37:31 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""left""","""three""","""1-5""","""nupigup""","""1-2""","""5-4""","""5-2""","""complex""","""right""","""five""","""1-5""","""dakubanomig""","""1-8""","""5-2""","""5-3""","""complex""","""left""","""five""","""1-5""","""tupunadogir""","""1-5""","""5-3""","""1-6""","""simple""","""left""","""one""","""1-5""","""mog""","""1-6""","""5-1""","""5-8""","""complex""","""left""","""three""","""1-5""","""bupakig""","""1-1""","""5-8""","""5-5""","""complex""","""left""","""one""","""1-5""","""gan""","""1-3""","""5-5""","""words ""","""""","23"
"24","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3GGAI1SQEVYX3QCAUMNUTPH262XMCV","Submitted","Fri Sep 26 16:38:26 PDT 2014","Thu Sep 11 16:37:37 PDT 2014","Thu Sep 11 16:38:26 PDT 2014",NA,NA,NA,NA,NA,"""1-6""","""simple""","""left""","""one""","""1-5""","""gup""","""1-6""","""5-8""","""5-6""","""complex""","""left""","""five""","""1-5""","""punatodubip""","""1-5""","""5-6""","""5-5""","""complex""","""right""","""five""","""1-5""","""pakitipitud""","""1-3""","""5-5""","""1-7""","""simple""","""right""","""one""","""1-5""","""mup""","""1-7""","""5-3""","""1-4""","""simple""","""right""","""three""","""1-5""","""mominop""","""1-4""","""5-7""","""1-1""","""simple""","""right""","""three""","""1-5""","""danubup""","""1-1""","""5-4""","""language""","""no""","24"
"25","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3OCHAWUVGOKQG0N20661SPA8IFRKXR","Submitted","Fri Sep 26 16:42:42 PDT 2014","Thu Sep 11 16:41:30 PDT 2014","Thu Sep 11 16:42:42 PDT 2014",NA,NA,NA,NA,NA,"""5-2""","""complex""","""right""","""five""","""1-5""","""dupatubamig""","""1-5""","""5-2""","""1-3""","""simple""","""right""","""five""","""1-5""","""danubumopum""","""1-3""","""5-8""","""5-3""","""complex""","""left""","""three""","""1-5""","""pibigan""","""1-1""","""5-3""","""1-8""","""simple""","""right""","""three""","""1-5""","""mugokug""","""1-8""","""5-5""","""5-7""","""complex""","""right""","""one""","""1-5""","""tob""","""1-6""","""5-7""","""1-7""","""simple""","""left""","""one""","""1-5""","""kig""","""1-7""","""5-4""","""Which picture I thought the word represented""","""no""","25"
"26","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3W2LOLRXLBF6J41QR70937OKHY6KRV","Submitted","Fri Sep 26 16:46:10 PDT 2014","Thu Sep 11 16:39:43 PDT 2014","Thu Sep 11 16:46:10 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""right""","""one""","""1-5""","""tud""","""1-5""","""5-1""","""5-7""","""complex""","""left""","""five""","""1-5""","""bakibigadax""","""1-8""","""5-7""","""1-3""","""simple""","""left""","""five""","""1-5""","""bumomigopum""","""1-3""","""5-2""","""1-7""","""simple""","""right""","""three""","""1-5""","""nipitob""","""1-7""","""5-5""","""5-8""","""complex""","""right""","""one""","""1-5""","""mup""","""1-4""","""5-8""","""5-4""","""complex""","""right""","""three""","""1-5""","""padonad""","""1-6""","""5-4""","""perceptions ""","""""","26"
"27","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","33OOO72IVHL1GL2U3JO6F3CU0AUTC4","Submitted","Fri Sep 26 16:50:13 PDT 2014","Thu Sep 11 16:49:33 PDT 2014","Thu Sep 11 16:50:13 PDT 2014",NA,NA,NA,NA,NA,"""1-5""","""simple""","""left""","""one""","""1-5""","""tob""","""1-5""","""5-3""","""5-4""","""complex""","""left""","""five""","""1-5""","""butigidagan""","""1-3""","""5-4""","""5-2""","""complex""","""left""","""three""","""1-5""","""pibimog""","""1-1""","""5-2""","""1-8""","""simple""","""left""","""one""","""1-5""","""nid""","""1-8""","""5-7""","""5-5""","""complex""","""right""","""three""","""1-5""","""pukutud""","""1-2""","""5-5""","""5-6""","""complex""","""right""","""five""","""1-5""","""gomipagukig""","""1-4""","""5-6""","""Perceptions of language""","""""","27"
"28","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3DR23U6WE5EGDJM8ZAU15RCXLM7TEX","Submitted","Fri Sep 26 16:50:46 PDT 2014","Thu Sep 11 16:49:58 PDT 2014","Thu Sep 11 16:50:46 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""right""","""five""","""1-5""","""kumonobidax""","""1-5""","""5-1""","""5-8""","""complex""","""left""","""one""","""1-5""","""tob""","""1-2""","""5-8""","""5-5""","""complex""","""left""","""one""","""1-5""","""mup""","""1-4""","""5-5""","""5-4""","""complex""","""right""","""three""","""1-5""","""tipudut""","""1-6""","""5-4""","""5-2""","""complex""","""left""","""five""","""1-5""","""ninubudogup""","""1-7""","""5-2""","""5-6""","""complex""","""right""","""three""","""1-5""","""minapag""","""1-3""","""5-6""","""opinion""","""nice""","28"
"29","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3GGAI1SQEVYX3QCAUMNUTPH262ZCMN","Submitted","Fri Sep 26 16:56:01 PDT 2014","Thu Sep 11 16:52:36 PDT 2014","Thu Sep 11 16:56:01 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""right""","""one""","""1-5""","""mig""","""1-8""","""5-7""","""5-1""","""complex""","""right""","""three""","""1-5""","""mukugan""","""1-4""","""5-1""","""1-5""","""simple""","""right""","""one""","""1-5""","""kig""","""1-5""","""5-6""","""5-5""","""complex""","""left""","""five""","""1-5""","""bunipubapag""","""1-7""","""5-5""","""5-3""","""complex""","""right""","""five""","""1-5""","""gumobitunad""","""1-2""","""5-3""","""5-4""","""complex""","""right""","""three""","""1-5""","""godonur""","""1-3""","""5-4""","""Matching words with objects that they sound like the words describe.""","""No.""","29"
"30","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3XIQGXAUMC82LLGIHCHSOK5MCVRX7Y","Submitted","Fri Sep 26 17:01:49 PDT 2014","Thu Sep 11 16:59:55 PDT 2014","Thu Sep 11 17:01:49 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""left""","""three""","""1-5""","""tububip""","""1-7""","""5-6""","""5-2""","""complex""","""right""","""one""","""1-5""","""mup""","""1-4""","""5-2""","""5-7""","""complex""","""left""","""five""","""1-5""","""bapunodagog""","""1-5""","""5-7""","""5-1""","""complex""","""left""","""five""","""1-5""","""pagadudonad""","""1-8""","""5-1""","""5-5""","""complex""","""left""","""three""","""1-5""","""nitotib""","""1-3""","""5-5""","""5-3""","""complex""","""left""","""one""","""1-5""","""kig""","""1-2""","""5-3""","""How we associate words with images. What we think about different words.""","""""","30"
